"user_id_str","description","lat","long","country","mother","father","husband","wife","conservative","liberal","resist","maga","number_identities"
2169134256,"Detroiter, now living and reporting in Kearney, NE for @NTVNEWS and @KFXLFoxNebraska 💕 loving every moment. If you see me, say hi! jstevenson@nebraska.tv",41.5007295,-99.6809025,"United States",1,0,0,0,0,0,0,0,1
20812307,"Pastor of Open Door Church. Proud father of three wonderful sons. Husband to the loveliest woman.",36.8100165,-76.535528,"United States",0,1,0,0,0,0,0,0,1
22547974,"Husband, father of daughters, 8th year teacher at @beechhighschool, business owner @oliversicebox",36.200008,-86.791549,"United States",0,1,0,0,0,0,0,0,1
293620488,"MiLB wife • Mommy to Phoenix • Lover of all things furry • The greatest adventure is the one you create• Married to this guy @jason_8ball #WagsInRealLife",29.417501,-98.5406515,"United States",0,0,0,1,0,0,0,0,1
51439845,"Teacher, historian, mother, & life long learner",42.746617,-75.770041,"United States",1,0,0,0,0,0,0,0,1
253655669,"Believer🙏 Devoted husband and doting Dad! Sportsaholic. 3X Emmy winner. Proud🇺🇸  Good Day LA Anchor on KTTV FOX 11. Col 3:23 FB and Insta: @dancohenfox11",34.033217,-118.45654,"United States",0,0,1,0,0,0,0,0,1
17488352,"Unrepentant liberal,Geek, wanna-be-writer, agility addict, amateur chef, colon cancer survivor; Det Lions fan, crazy Border Collie mom",35.9590235,-78.515337,"United States",1,0,0,0,0,1,0,0,2
474682587,"Retired Air Force with a combined 40 years, 21 active and 19 civil service. Living in Las Vegas with my wife. A SF Giants & 49ers fan! I'm From Half Moon Bay",36.232915,-115.223125,"United States",0,0,0,1,0,0,0,0,1
2793194547,"Just giving my views and opinions. 
I'm also a dog dad.",40.021793,-82.8541995,"United States",0,1,0,0,0,0,0,0,1
860888064662667264,"Recovering basic scientist, swammer, husband, father, student, and EP section chief at MUSC",33.6311395,-80.926628,"United States",0,1,1,0,0,0,0,0,2
95684477,"Associate Head of School, Isidore Newman School. Educator and mom.",29.982601,-90.011008,"United States",1,0,0,0,0,0,0,0,1
377546635,"Travel fanatic, Vintage lover, Lady Cigar Smoker. Married to the man of my dreams, puppy mommy to Sophie & Zelda. ❤🛩 #whole30 #delta #travel #frenchbully #OEB",26.062405,-80.1677155,"United States",1,0,0,0,0,0,0,0,1
26758014,"Follower of Jesus, husband, father, @ForwardMyrtle Lead Pastor, @REALMSolutions Lead Consultant, @JMTeam Certified Trainer",33.7033905,-78.878866,"United States",0,1,1,0,0,0,0,0,2
23532127,"Proud single mom to a Texas Longhorn. Works full-time. Libertarian Half-marathoner. Christian.",29.838495,-95.4464865,"United States",1,0,0,0,0,0,0,0,1
451757883,"my better half is @okCFmama. usually talking about okstate sports or conservative politics. I really don’t care about your opinion. - cure CF",35.3090465,-98.716992,"United States",0,0,0,0,1,0,0,0,1
1174113343105318912,"I’m a proud ✝️ Christian, wife & mother. Intermediate level Genealogist 🧬. Proudly serving #TISD 🚌 in the Dispatch office.",31.1688935,-100.0768885,"United States",1,0,0,1,0,0,0,0,2
367536196,"Proud dad to twins on 10/29/2012. Love my wife April & #UNC! #Redskins, #Celtics, #Reds, & Magna Vista Warriors fan! #GoHeels #HTTR #GTHD",36.090397,-79.8573635,"United States",0,1,0,1,0,0,0,0,2
236185004,"Yellow Springs village living for this eclectic soul - healthcare professional with an active, artsy, and athletic lifestyle. Making every moment count...",39.769832,-84.202823,"United States",1,0,0,0,0,0,0,0,1
187328666,"Founder @Serionix_inc., Bringing color-changing air filters designed for astronauts to consumer. PhD @Illinois_Alma, MBA @KelloggSchool. husband, dad of two.",42.079288,-87.7290145,"United States",0,1,1,0,0,0,0,0,2
2150709068,"Chemistry teacher, girl mom, lover of travel and concerts.",39.963761,-85.9500505,"United States",1,0,0,0,0,0,0,0,1
28740178,"Citizen of Heaven and Canada. Sinner Saved By Grace, Executive Pastor @FBCMullicaHill, N.J. Check out my blog and resources: http://www.theministrydad.com",39.8013305,-75.2424395,"United States",0,1,0,0,0,0,0,0,1
472083414,"I am who I am! Wife, mother, sister, friend #DST",33.9207505,-81.226576,"United States",1,0,0,0,0,0,0,0,1
880180465667276800,"TJs Mom, Educator, Principal, Football mom 🏈🏈",39.6188845,-75.6812725,"United States",1,0,0,0,0,0,0,0,1
374787237,"• Immigrant
• Veteran⚓
•Liberal
• Ally🏳️‍🌈
• Proud member of #VetsResistSquadron #FBR - Facts don't have an agenda but they do have a liberal bias.
🇯🇲🇺🇸",36.0609645,-115.135165,"United States",0,0,0,0,0,1,0,0,1
15944964,"Live in Los Angeles with my wife and two sons. Enjoying life on the west side.",34.0207895,-118.4119065,"United States",0,0,0,1,0,0,0,0,1
80601166,"Lic. en Estudios Liberales y fundador de @QuestionerNews. Blogger, experto en SEO y analisis. Fanático de los videojuegos y la ciencia ficción.",34.0207895,-118.4119065,"Estados Unidos",0,1,0,0,0,0,0,0,1
1277752784,"‘93 USAFA, ‘96 Olympian. ”Your toughest competition is your own potential”. Hubby of Michelle @autograaf, father of Justin @dg_justin23 & Carter @cdubdegraaf",42.87355,-85.841752,"United States",0,1,0,0,0,0,0,0,1
1084970564790427648,"#maga2020 #kag2020 #wwg1wga #QAnon #teamsters #freeGenFlynn #Harley #married #father Text TRUMP to 88022",39.2022085,-94.488661,"United States",0,1,0,0,0,0,0,1,2
28677051,"•Wife/MotherOfBoys •MidwiferyStudent •Tarot&Astrology •Creek dippin •Phased by the moon🌙 •Moon Craft Tumblers🌿🌕🥤",31.1688935,-100.0768885,"United States",0,0,0,1,0,0,0,0,1
242975981,"Christian,husband,mediator first/attorney second, Clemson ’88, golfer and beach bum wannabe",34.192814,-82.154157,"United States",0,0,1,0,0,0,0,0,1
3376299417,"Economics Professor, author of the book The Poor Always Pay Back, Chelsea fan, husband, father of three, interested in learning new things, RT≠  endorsement",38.2799235,-76.5136315,"United States",0,1,1,0,0,0,0,0,2
717798004,"my opinions are pretty much the same as the Economist and my taste in music is trash, proud neoliberal shill/ libertarian who learned about market failures",41.8335845,-87.732013,"United States",0,0,0,0,0,1,0,0,1
1025326670,"Muchos emigramos ante el desierto seco de esperanza durante neoliberalismo. Hoy con alegría apoyamos La 4T",32.633767,-117.022463,"United States",0,0,0,0,0,1,0,0,1
300942226,"𝕃𝕖𝕥 𝕞𝕖 𝔹𝔸𝕂𝔼 𝕪𝕠𝕦𝕣 𝕕𝕒𝕪! ✞ Jeremiah 29:11 ♡ wife, mom of boys, twin, dessert eater ➳ 𝕃𝕚𝕗𝕖 𝕚𝕤 𝕤𝕙𝕠𝕣𝕥, 𝔼𝔸𝕋 𝕒 𝕔𝕦𝕡𝕔𝕒𝕜𝕖",38.066142,-97.907807,"United States",1,0,0,1,0,0,0,0,2
378748333,"🌊🌊🌊🆘🆘🆘
#resistance #IMPOTUS #RightMatters #resist #adoptdontshop #bantrophyhunting 
TRUMP was TRUMP BEFORE U VOTED FOR HIM",41.001946,-73.817116,"United States",0,0,0,0,0,0,1,0,1
1159488183643594752,"Husband, father, animal lover, hotel manager",26.150368,-80.1491725,"United States",0,1,0,0,0,0,0,0,1
236976954,"PR Pro. Cat dad. Content Development/Knowledge Management at @SuncoastCU",27.9965945,-82.442694,"United States",0,1,0,0,0,0,0,0,1
39584219,"neoliberalFEM. HoTep Princess 👑. World Traveler. Soul Snatcher. Universe Lover. Vegetarian. Tree Hugger. Light Worker ✨💋",40.6708795,-73.8311875,"United States",0,0,0,0,0,1,0,0,1
35552316,"Executive News Producer @WPSDLocal6 in Paducah, KY - 2013 St. Bonaventure graduate, former rugger, NY native, Buffalo Bills fan and proud mom.",37.822244,-85.7682405,"United States",1,0,0,0,0,0,0,0,1
1135957190295138304,"@mtuan93 give me my fucking heart back i need that

♡@sasluvsjus2jae♡
i love my wife @bamham07 ♡
 R.A.T.S.",42.8509375,-71.521653,"United States",0,0,0,1,0,0,0,0,1
123913752,"IT Analyst | Christian | Father | CCU Alumni | History Buff | Political Activist | Paleoconservative | Gardener | All around fun fellow😎🙏",33.7661365,-78.976213,"United States",0,0,0,0,1,0,0,0,1
529033609,"Live for the moment!",34.038017,-84.1920685,"United States",1,0,0,0,0,0,0,0,1
1651620092,"Management labor and employment attorney at Fisher Phillips LLP, husband, father, music lover...",38.3400895,-85.5883275,"United States",0,1,1,0,0,0,0,0,2
66274112,"I am a woman, yielding myself 4 God's use. I am a wife & mother of 7 children. I love the Lord, My Family & My Life and I dedicate each area 2 Him &His service.",32.230987,-90.1580165,"United States",1,0,0,1,0,0,0,0,2
1342425115,"multi-functional dad that loves everyone. coaching a great group of young men. love to color!!!! love to run!!!! love coaching!!!! love big families!!!",47.092632,-122.1973055,"United States",0,1,0,0,0,0,0,0,1
63842720,"Hayes & Fisk Photography, Real Life Studios, Fabulous husband and two great kids!! I love great shoes, Starbucks coffee, live music and Baseball.",37.529883,-77.4931705,"United States",0,0,1,0,0,0,0,0,1
21235810,"Dad, Papa (grandfather), photographer, photojournalist, teacher.",38.6059635,-89.906309,"United States",0,1,0,0,0,0,0,0,1
19685378,"Human, Grandfather, Capt. ret. U.S. Army",42.2855415,-73.3096935,"United States",0,1,0,0,0,0,0,0,1
52779472,"Lifestyle & parenting blogger, millennial mama, wellness fanatic, yoga lover, runner, wife, avid reader, foodie.",42.7968745,-83.7464235,"United States",0,0,0,1,0,0,0,0,1
2809403481,"Christian, conservative, patriotic, married 51yrs, 2 kids, 4 grandkids, duck hunter, George Strait fan, weather watcher, NRA, Benelli, Glock, S&W, Trump 🇺🇸",35.8305215,-85.9785995,"United States",0,0,0,0,1,0,0,0,1
578578191,"I love yarn, in an otherwise depressing world. My 4 cats bring me great joy, my 1 husband brings me great stress. Ravelry ID ACatAndHerYarn. She/her",35.4019815,-80.6311315,"United States",0,0,1,0,0,0,0,0,1
856376282,"Marketing Professor, basketball, scout & chess mom, crossword fanatic",33.0612425,-96.7349005,"United States",1,0,0,0,0,0,0,0,1
1066388126,"NJ Real Estate Professional with the blessing of being a proud wife, mom of 4, a fur-baby, Bball/Soccer/V-ball/Track and Dance-mom 😍",40.439445,-74.6544385,"United States",1,0,0,1,0,0,0,0,2
279765753,"Phy. Ed. and health teacher with a passion for travel, fishing, song writing, & lousy golf. Married to my beautiful wife Michele. Love Storms",43.0675375,-88.0255425,"United States",0,0,0,1,0,0,0,0,1
2349647438,"Chef. Married to the love of my life. Unbothered. Love my fur babies. LGBTQQA+. DMB. Beyoncé. Seahawks. #resist #notmypresident. I MISS OBAMA. 🏳️‍🌈🇮🇹",47.2429605,-122.455344,"United States",0,0,0,0,0,0,1,0,1
110042774,"Warrior wife teaching women how to rebuild & fight | Author of Purity + Peace | It’s YOUR TURN to heal in Jesus’ name | Join the movement ⬇️",41.1856745,-73.1991185,"United States",0,0,0,1,0,0,0,0,1
42802872,"I'm Chris Mays and you are not. Unless your name is Chris Mays also. Then you are Chris Mays too. I’m a Democrat with a capital D and a liberal to my core.",33.925571,-84.333545,"",0,0,0,0,0,1,0,0,1
314679131,"⛳ wife
👭mom
🏀 fangirl",32.6782075,-83.1738665,"United States",1,0,0,1,0,0,0,0,2
378686312,"Husband of @fcboseman dad of @kcboseman @chris_DquanB7 & true softball dad. We live for the dirt! Proud dad of #99 for JMU softball!",35.0919545,-85.242564,"United States",0,1,0,0,0,0,0,0,1
18163298,"Follower of Jesus, Husband, father x 4. #1ClevelandBrowns Fan: overseeing church multiplication @westridgechurch",33.9481235,-84.5321325,"United States",0,1,0,0,0,0,0,0,1
30306711,"Southern born & raised food blogger. I'm an Army wife, busy Mama of 2 girls, dog lover, & party planner! Find me on Facebook: For the Love of Food Blog.",37.822767,-92.2240965,"United States",0,0,0,1,0,0,0,0,1
47418503,"Producer - @LeBatardShow w/ @Stugotz790 - 10a-1p ESPN Radio/ESPNEWS - @arcadialabs Co-Founder - @purplenutmeg1's husband - Claire's dad - @VousChurch audio guy",25.976124,-80.307064,"United States",0,1,1,0,0,0,0,0,2
825378743254450176,"Geaux Tigers, Saints, and Jags. Husband, father, Cajun cook, recovering caterer, Ins. Cat Adjuster around the country. #GeauxTigers #Whodat #DTWD #MAGA #KAG",36.1395275,-85.510207,"United States",0,1,0,0,0,0,0,0,1
321970618,"I am a wife, mother, 5th/6th grade Math/Science teacher, Young Living Essential Oil Distributor, and fitness fanatic.",41.2430865,-81.8300175,"United States",1,0,0,1,0,0,0,0,2
822444104,"frisson addicted phytophile // husky mom",37.7706565,-122.4359785,"United States",1,0,0,0,0,0,0,0,1
34991766,"Director of Community Relations for @CarMax. Teacher from @UVA & lawyer from @UNC. Mom to the #WonderTwins, wife to @universityofga fan. Opinions are my own.",37.599557,-77.5888935,"United States",0,0,0,1,0,0,0,0,1
845108965889527808,"Director of Fitness Operations @CWC_Hillsville. Blessed father and husband. @radfordu & @etsu alumni. #CWCstrong",38.0033755,-79.420865,"United States",0,1,1,0,0,0,0,0,2
961316548119015424,"Maybe your mom is a thot. After all, she fucked your dad, and that sounds pretty thot-like to me",39.7393005,-89.2665075,"United States",1,1,0,0,0,0,0,0,2
18539605,"Husband, father, @rebellegion #Jedi w/ @ApolloBase, #Lightsaber builder @UofAlabama alum, photojournalist by trade. Columbia, PA bred.",39.9946835,-82.985772,"United States",0,1,0,0,0,0,0,0,1
254525326,"Mom, Grandmother, Nanny, Mom to many whom are moms themselves. Raised by a nanny. Natural herbs is the way to go. Raising good citizens. #alwaysmommode",29.920874,-95.081025,"United States",1,0,0,0,0,0,0,0,1
4766562087,"Wheelock College Adj #ChildAdv #ownvoices #kidlit #SCBWI @DvPit_ success story! @Beth_phelan TY! Pho loving stage mom 🇳🇬 Rep by @Hansenwriter @MetamorphLitAg",42.2445985,-71.1839105,"United States",1,0,0,0,0,0,0,0,1
2358447667,"good vibes, positive thoughts. miss you, dad. 2/29/60-3/24/14 OU '20. https://www.theodysseyonline.com/@travisknoll he/him/his",42.581306,-83.030573,"United States",0,1,0,0,0,0,0,0,1
23017044,"Husband to an amazing wife and father of a beautiful baby girl. Texas Ex. Hook ‘em, Horns! Sr. Dr. Sales, Audible for Business",41.15,-73.984562,"United States",0,1,0,1,0,0,0,0,2
1101223183502454784,"Jesus the dad 🧠 #1 golfer of the us 🧀. 🇲🇸",39.7672235,-86.3918345,"United States",0,1,0,0,0,0,0,0,1
2375440957,"Single mom to the coolest kid on the planet, @ticketkid1. Highly motivated by pizza. My mom and child think I should apply for The Bachelor.",30.4591,-91.0907995,"United States",1,0,0,0,0,0,0,0,1
14407350,"Christ-follower, Loren's husband, Nathan's father, David & Ernestine's son, Karen & Katherine's brother.",38.8051145,-77.2369685,"United States",0,1,1,0,0,0,0,0,2
416684471,"Official Twitter Page of Pastor Barrett Madison/Husband/Father/Grandfather/Son/Brother",33.089211,-82.0117765,"United States",0,1,0,0,0,0,0,0,1
515475747,"#makememories #dadlife #Ohio #Georgia",33.248881,-84.273139,"United States",0,1,0,0,0,0,0,0,1
42772009,"Husband and dad. #USCG vet. Jeep, photography, sports nut. I like beer. manager of federal #storage architects for @HPE",39.167891,-78.1693615,"United States",0,1,0,0,0,0,0,0,1
974499209993895936,"Proud father of 5 and school teacher. Let’s make Education great again! #KAG #MAGA #MCGA",34.492627,-117.195485,"United States",0,1,0,0,0,0,0,0,1
3609166683,"AGCS / Rutgers PGTMS ‘16 / Green Start Academy ‘18 / GCSANJ Board Member ‘19 Engaged father of 4. Stay Humble Hustle Hard. Family First.",39.9952965,-74.786966,"United States",0,1,0,0,0,0,0,0,1
39744559,"Chief of Cardiac Surgery; Minimally Invasive Heart Surgeon; Education proponent; First time dad.",29.838495,-95.4464865,"United States",0,1,0,0,0,0,0,0,1
100247371,"What I do: Build lovely SEO-friendly websites, evangelist of Apple, father of 3 boys, luckiest husband in the world. Life really is good. | Tweets are my own.",33.925571,-84.333545,"",0,1,1,0,0,0,0,0,2
191731483,"Proud father. Bama/Tampa sports fan. Last but not least, PEOPLE WHO RIOT AND LOOT IN PROTEST OF ANYTHING ARE CRIMNALS LOOKING FOR AN EXCUSE!!!! ROLL TIDE!",28.062051,-82.61342,"United States",0,1,0,0,0,0,0,0,1
313551600,"Husband, father, techie, wordsmith, bicyclist, soccer fanatic, Wahoo, Hoya, 99-percenter, once and future itinerant #bikedc https://vimeo.com/270418991",38.8808445,-77.101999,"United States",0,1,0,0,0,0,0,0,1
79622473,"it’s funnier if u know my mom gets notifs for my tweets",38.898603,-77.0143985,"United States",1,0,0,0,0,0,0,0,1
3096729075,"• founder of @bookgirlmagic • mommy of twins • photographer • manifester • wanderlust • coffee connoisseur ☕️ • social media aficionado • goal digger",33.4409835,-84.3228125,"United States",1,0,0,0,0,0,0,0,1
334847330,"Dios es todo, amo a mi esposa Yajaira, y a mis 3 hijos, Sac, Abi y Abe. GOD is my life , love my wife Yajaira and my children, Sac, Abi and Abe. Yankees.",33.1123165,-96.672767,"United States",0,0,0,1,0,0,0,0,1
245228712,"News Anchor/Reporter at @700WLW and @55KRC 🎙Cincinnati sports fan⚾️🏈🏒Chocoholic🍩Miami University grad🎓Mini doxie mommy🐾Marathoner🏃🏽‍♀️",39.208344,-84.375828,"United States",1,0,0,0,0,0,0,0,1
18727032,"Healthcare PR guy, husband, dad, and sports enthusiast. I love Michigan football and basketball. #GoBlue",46.4418605,-93.3613205,"United States",0,1,1,0,0,0,0,0,2
24199023,"urban planner, gaming analyst, preservationist, amateur chef, New Orleanian, wife and mother. Views are my own.",29.982601,-90.011008,"United States",1,0,0,1,0,0,0,0,2
969689132351086592,"Husband to a future great lawyer, father of 5; two United States Marine Corp officers, one medical laboratory scientist and two still in school. Happy 😊",32.6782075,-83.1738665,"United States",0,1,0,0,0,0,0,0,1
28725903,"Arnold, a servant of Christ Jesus,husband of Nancy,father of Miguel ,Arnold and Christian.",25.9721055,-97.477426,"United States",0,1,1,0,0,0,0,0,2
1187659669,"Im just a good old country boy, God fearing, can drive almost anything,  i like to have fun. im a single dad.  i have a love for everything country & farming.",41.1179365,-77.604684,"United States",0,1,0,0,0,0,0,0,1
16602977,"Christ follower, husband, Pastor, Free Methodist, bass player, nerd, gamer, Batman enthusiast, avid reader, Steelers fan, enjoys cheese thoroughly",41.628539,-79.6703985,"United States",0,0,1,0,0,0,0,0,1
771429602019446784,"😊😊 Happy mother of two. 
i'm pretty awesome. 
Follow me 👌✌",38.411348,-78.627197,"United States",1,0,0,0,0,0,0,0,1
1141784139554861056,"🏍Motorcycle addict, 🚂retired engineer and 👨‍🏫former teacher, parents’ caregiver, support social justice, #resist, #dementiasucks. still looking for my👸🏽",46.8506565,-96.899501,"United States",0,0,0,0,0,0,1,0,1
163665717,"nerd with a bigger yarn stash & record collection than you. wife. pet mother. knitter. crocheter. liverpool fc. vols. my homeslice is a 1966 Mustang. #swingleft",35.9824705,-83.9638415,"United States",1,0,0,1,0,0,0,0,2
21147815,"#Healthcare Admin, MBA/MEd, MDiv student, #speaker, #conservative #Christian, #Toastmaster, #patriot, #bibliophile, #veteran.",28.2756395,-80.6676615,"United States",0,0,0,0,1,0,0,0,1
18027611,"Author of Body Kindness book/audiobook/podcast Rep: @annasproul Intuitive eating dietitian, exercise physiologist, anxiety counselor, mom #dietculture dropout",38.898603,-77.0143985,"United States",1,0,0,0,0,0,0,0,1
23373694,"Eye Surgeon. Former Mayor Vero Beach Florida 🇺🇸 Comedian-Politician #MAGA Capitalist #2A Pro-Vet Pro-Life Tracey’s man; Zane Tyler Kira & Zeo’s dad #ValZ4me",27.6309955,-80.404734,"United States",0,1,0,0,0,0,0,0,1
434221025,"Proud wife. Mom of 3 awesome kids. Elementary Principal @ #WEareLakota & @cheetahstweet. ❤️my Cheetahs!🐆 Passionate about serving & learning. Kentucky Fan💙",25.8169655,-80.1329625,"United States",0,0,0,1,0,0,0,0,1
912877824259887104,"JESUS lover, wife,mom, teacher, passionate about life, love humans.",29.838495,-95.4464865,"United States",1,0,0,1,0,0,0,0,2
45599921,"News lover. PR trainer. College instructor. Buckeye. DC mom with Midwest attitude.",38.0033755,-79.420865,"United States",1,0,0,0,0,0,0,0,1
21176027,"Husband, father, pastor, church planter, coach, third baseman, one top striker, cynic, follower of Jesus",40.6708795,-73.8311875,"United States",0,1,0,0,0,0,0,0,1
254739099,"Husband and father. My world is populated by good people, coffee, beer, whiskey, and a red bike.",42.746617,-75.770041,"United States",0,1,0,0,0,0,0,0,1
1967845820,"🎼Elementary Music Teacher K-5, Orff-Schulwerk, mom of teens, ❤️to read, soprano in Exsultet 🎶",42.155516,-71.4272115,"United States",1,0,0,0,0,0,0,0,1
86088576,"👉🏻Schnauzer lover (this always sounds dirty 😳🤣) 🤦🏻‍♀️Comedic mantality of a 5th grader.  Opinionated Newyorker 🗽 #resister #Musicophile",40.6708795,-73.8311875,"United States",0,0,0,0,0,0,1,0,1
12377402,"Wife, mother, writer, headhunter, redhead, runner, and a thousand other things.",42.3781975,-71.112377,"United States",1,0,0,0,0,0,0,0,1
246081294,"Kitchen designer, yoga enthusiast, mother, wife, lover of art,music, and everything beautiful in life. Enjoys sharing what makes life worth living",27.8610145,-82.707778,"United States",1,0,0,1,0,0,0,0,2
188067977,"I don't take any responsibility.
- Donald J. Trump.
#resist",34.049874,-117.9699815,"United States",0,0,0,0,0,0,1,0,1
50144884,"President @chq. doctoral student @Vanderbilt. avid runner. fiancé/host dad/godfather, into #lifelonglearning, #travel, #intercultural learning, #civil dialogue",42.208066,-79.46665,"United States",0,1,0,0,0,0,0,0,1
2869547390,"Spinning/Indoor Cycling Instructor..
Les Mills Body Pump® Instructor..
Four River's YMCA employee...
GSA at The Wildwood Hotel...
Proud mom of 9",38.3045585,-92.4367735,"United States",1,0,0,0,0,0,0,0,1
480769683,"AP at Heritage High School in White House TN. Born & raised in Flint, MI. Lions and Wolverines fan. Proud father to two great kids & husband to one great wife!",35.9824705,-83.9638415,"United States",0,1,1,1,0,0,0,0,3
601500257,"Wife and mother of 👬. Card carrying member of the #ExhaustedMajority. I love my 🐶🐶",42.181456,-71.122066,"United States",1,0,0,0,0,0,0,0,1
394268107,"Married to @JP_Brace. Dog and Cat mom.",36.8100165,-76.535528,"United States",1,0,0,0,0,0,0,0,1
1646090232,"married to beautiful wife, father, proud grandfather, Christian conservative, (but not wack job ) ! love god , country , and our military! Mega Trump fan 🇺🇸",41.1179365,-77.604684,"United States",0,1,0,1,1,0,0,0,3
955970214,"⚡️mama • wife⚡️",27.698682,-83.804475,"United States",0,0,0,1,0,0,0,0,1
1077302827851100160,"Queen Bee of @ElonWick ✨🕯✨ Boy mom, lover of film, food, and music.",32.6782075,-83.1738665,"United States",1,0,0,0,0,0,0,0,1
1830689774,"|Wife|Livin’ life, Lovin’ Luke|Dog mom|",35.211166,-100.24898,"United States",1,0,0,0,0,0,0,0,1
20094684,"wife of 29 years, mom & gigi, radio host, small biz owner, Believer of The Almighty, Freedom Fighter, MAGA, FitnFab Bklyn gal living in paradise!",28.117874,-80.649699,"United States",1,0,0,1,0,0,0,0,2
55149685,"Head Softball Coach at the University of Maryland, Baltimore County. Follow @umbcsoftball. Addison & Jared’s dad. Colossians 3:12-14. @LSU Alum #foreverLSU",35.8305215,-85.9785995,"United States",0,1,0,0,0,0,0,0,1
111464878,"Academic, father, husband, Canadian-in-exile, nouveau Deadhead, and supporter of obscure teams. For my grown-up life see @SportHeritage1",34.6939215,-82.8152355,"United States",0,1,1,0,0,0,0,0,2
15424660,"Dad, husband, stand-up comic, Mets fan, runner, attorney. 
For just comedy, go to https://twitter.com/JeffComedy",26.533486,-80.1129035,"United States",0,0,1,0,0,0,0,0,1
243471347,"#Catholic wife, mother of 7 (6 hearing 1 Deaf) & dentist. Classical and Near Eastern Studies scholar. #Binghamton I speak for the trees.",42.1117855,-75.903592,"United States",1,0,0,1,0,0,0,0,2
1648928209,"Principal. Rocky Run Middle School, proud mom of 3 awesome kids, wife, and Wahoo!",38.9169855,-77.3916405,"United States",1,0,0,1,0,0,0,0,2
2493510463,"Certified Salesforce admin; 2XRanger; great family; cat mom; Managed Services Consultant @Cloud4Good. My tweets are my own.",42.206258,-88.0035545,"United States",1,0,0,0,0,0,0,0,1
1038927030702596096,"I'm a #PHX based businessman who is taking my wife and 2 youngest kids traveling the world for a year. #wine #travel #minimalism #points",33.392884,-111.928142,"United States",0,0,0,1,0,0,0,0,1
2309182777,"im not like a regular mom, im a cool mom",39.7665555,-86.441236,"United States",1,0,0,0,0,0,0,0,1
93464763,"A dedicated wife and mother. A sought-after professional, US Army veteran and entrepreneur. A woman who loves to laugh and help people, no matter what it takes.",32.3600565,-84.9405565,"United States",1,0,0,1,0,0,0,0,2
3309416278,"Miserable & Magical | Otaku | Cat mom",39.240504,-76.6914025,"United States",1,0,0,0,0,0,0,0,1
3151368481,"married, mother of 1 son, and grandmother. retired love to go camping and love to cook and bake home made foods",33.935822,-117.397616,"United States",1,0,0,0,0,0,0,0,1
36797519,"Entrepreneur (x2), coach, mom of two groovy boys, yogi, lover of complex challenges. Co-founder of @reveconsulting + @reveacademy. Tweets are my own.",46.4418605,-93.3613205,"United States",1,0,0,0,0,0,0,0,1
484269028,"LOVE nature, taking pictures, hiking, making people smile and laugh. Hv a great husband and son and now new daughter- in-law",38.5104895,-90.4505175,"United States",0,0,1,0,0,0,0,0,1
1096498544,"Follower of Jesus, lover of my wife, my kids, craft beer, bourbon/scotch and good jams. #WDE #WSP I'm only going if I can boogie with you. #PCA",32.576227,-86.6807375,"United States",0,0,0,1,0,0,0,0,1
1353446737,"I’m a cool mom",37.378397,-122.0238405,"United States",1,0,0,0,0,0,0,0,1
43144260,"I love horror movies and rock n roll. I write software by day, fight fires and write books by night. Proud husband & father. My views are my own. #DaytonStrong",39.949942,-84.327359,"United States",0,1,1,0,0,0,0,0,2
804120680799289344,"Just a probation officer and toddler mom, constantly trying to figure out how to get back to Walt Disney World.",42.746617,-75.770041,"United States",1,0,0,0,0,0,0,0,1
272003001,"Photojournalist and mom of 3. I've learned to never accept anything at face value, there's always three sides to every story http://Instagram.com/cherylann2",40.370614,-74.9373145,"United States",1,0,0,0,0,0,0,0,1
3824917882,"Creator of #Technology and #ESports experiences at @CTIAV, husband, dad and mountain biker. Embracing the positivity in the possibility. #ctirocks #AVintheAM",42.9467365,-85.598011,"United States",0,1,1,0,0,0,0,0,2
921432523,"#PedsICU doc, FAAP/FCCM, Medical Director Medialab Cincy Kids, active in Resusc and Situational Awareness. Hockey dad, former semi-obsessive runner.#PedsICU",39.137038,-84.5398125,"United States",0,1,0,0,0,0,0,0,1
116347974,"gifted education consultant and coordinator...public school board member...writer, mom, wife...believer in children, play, innovation and creativity",41.441737,-81.4295505,"United States",1,0,0,1,0,0,0,0,2
33951948,"#resist. Won’t rest until he’s gone. CCBF. UF.  NY Dems",41.1902035,-73.780318,"United States",0,0,0,0,0,0,1,0,1
63300910,"#Venezuela, yes I I’m a US citizen. socialism is a sickness, free thinking it’s the cure.🇺🇸🇻🇪100% republican. 100% conservative, Catholic",34.0489705,-84.066106,"United States",0,0,0,0,1,0,0,0,1
238340255,"Proud mom of twin girls. Director of Humanities for South Country. Teacher. Learner. Yogi. #southcountrysoars",40.752959,-73.0322935,"United States",1,0,0,0,0,0,0,0,1
217158530,"Sr. Associate AD @DaytonFlyers, husband of @Sarah_Tschuor, Grayson, Hadley, & Harper’s dad, #luckyfew father, frmr college golfer, Creighton & BSU alum",39.5538645,-84.232202,"United States",0,1,1,0,0,0,0,0,2
878091392,"Father, husband, Ironman and pediatric surgeon living in Las Vegas, taking care of my community, asking questions and continually searching for clarity",36.232915,-115.223125,"United States",0,0,1,0,0,0,0,0,1
836280698,"Proud mother of two beautiful girls. class of 2023 from Holly Springs HS and UNC-Greensboro.",35.6538855,-78.841541,"United States",1,0,0,0,0,0,0,0,1
275643520,"Catholic wife and mother of three who strives to live my faith daily.",42.0596565,-91.713432,"United States",1,0,0,1,0,0,0,0,2
